puzzleId	word	row	column	direction	clueContent	Edge (y/n)	Clue length	Image prompt	Image addition (if needed)	Puzzle number	Difficult word (y / n)	Art comments (build test)		
000181	THEY	6	8	down	people's pronoun	Y	16			163				
000183	NOTABLE	2	1	across	worth mentioning	Y	16			164				
000183	EA	3	1	across	<i>	Y	3	Image of a spear	SP__R	164				
000183	FLAX	3	4	across	healthy seed	N	12			164				
000183	CRS	4	1	across	cold rolled steel	Y	17			164				
000183	UPC	4	5	across	vanilla c__ake	N	14			164				
000183	E	5	1	across	earthquake	Y	10			164				
000183	OBESE	5	3	across	overweight	N	10			164				
000183	SPUR	6	1	across	get moving	Y	10			164				
000183	EL	6	6	across	elementary	N	10			164				
000183	SIREN	7	1	across	<i>	Y	3	Image of a red siren		164				
000183	L	7	7	across	logic	N	5			164				
000183	IQ	8	1	across	intelligent quotient	Y	20			164				
000183	ACRE	8	4	across	farm area unit	N	14			164				
000183	TUITION	9	1	across	college fee	Y	11			164				
000183	YEAH	10	1	across	casual yes	Y	10			164				
000183	ZT	10	6	across	zero tolerance	Y	14			164				
000183	NECESSITY	1	2	down	must have item	Y	14			164				
000183	OAR	1	3	down	<i>	Y	3	Image of an oar		164				
000183	PIQUE	5	3	down	annoyance	N	9			164				
000183	T	1	4	down	transmit	Y	8			164				
000183	SOUR	3	4	down	lemon's taste	N	13			164				
000183	IA	8	4	down	Indian army	N	11			164				
000183	AF	1	5	down	<i>	Y	3	Image of a wafer strip	W__ER	164				
000183	BREATH	4	5	down	air intake	N	10			164				
000183	BLUE	1	6	down	<i>	Y	3	Image of a blue-colored circle 		164				
000183	NCI	6	6	down	fina__al year	N	13			164				
000183	LAPSE	1	7	down	small mistake	Y	13			164				
000183	ROZ	7	7	down	__ chast	N	8			164				
000183	EXCELLENT	1	8	down	very good	Y	9			164				
000184	MAPPING	2	1	across	Charting an area	Y	16			165				
000184	IMAX	3	1	across	grand film format	Y	17			165				
000184	AA	3	6	across	all aboard	N	10			165				
000184	NPR	4	1	across	net profit ratio	Y	16			165				
000184	APP	4	5	across	mobile program	N	14			165				
000184	I	5	1	across	<i>	Y	3	Image of a bottle of ink	_NK	165				
000184	DATE	5	3	across	romantic meet	N	13			165				
000184	ABOVE	6	1	across	__ the clouds	Y	13			165				
000184	M	6	7	across	Mitochondria	N	12			165				
000184	TONE	7	1	across	Vocal quality	Y	13			165				
000184	WO	7	6	across	Walk over	N	9			165				
000184	UW	8	1	across	K__ait	Y	6			165				
000184	RAID	8	4	across	police bust	N	11			165				
000184	REPTILE	9	1	across	<i>	Y	3	Image of a cameleon		165				
000184	ELY	10	1	across	positiv__	Y	9			165				
000184	ALL	10	5	across	whole group	Y	11			165				
000184	MINIATURE	1	2	down	tiny version	Y	12			165				
000184	AMP	1	3	down	<i>	Y	3	Image of a postage stamp	ST__	165				
000184	BOWEL	5	3	down	gut section	N	11			165				
000184	PARDON	1	4	down	excuse officially	Y	17			165				
000184	PY	8	4	down	physical year	N	13			165				
000184	PX	1	5	down	pixel	Y	5			165				
000184	AVERT	4	5	down	dodge	N	5			165				
000184	I	1	6	down	integration	Y	11			165				
000184	ATE	3	6	down	gobbled up	N	10			165				
000184	AIA	7	6	down	Ain't it awful	N	14			165				
000184	NAPE	1	7	down	<i>	Y	3	Image of a canape 	CA__	165				
000184	WILL	6	7	down	bequeath	N	8			165				
000184	GAP	1	8	down	space	Y	5			165				
000184	MODEL	5	8	down	runway walker	Y	13			165				
000185	SILICON	2	1	across	chip element	Y	12			166				
000185	POW	3	1	across	comic punch	Y	11			166				
000185	OUI	3	5	across	french yes	N	10			166				
000185	AT	4	1	across	<i>	Y	3	Image of a watch	W__CH	166				
000185	MATE	4	4	across	close pal	N	9			166				
000185	RAVE	5	1	across	wild party	Y	10			166				
000185	AC	5	6	across	air condition	N	13			166				
000185	K	6	1	across	short for okay	Y	14			166				
000185	IMAGE	6	3	across	photo form	N	10			166				
000185	LIABLE	7	1	across	at fault	Y	8			166				
000185	INLET	8	1	across	water entry	Y	11			166				
000185	W	8	7	across	washroom	N	8			166				
000185	NC	9	1	across	No credit	Y	9			166				
000185	REAR	9	4	across	behind in car	N	13			166				
000185	GAT	10	1	across	investi__ion	Y	12			166				
000185	RAY	10	5	across	<i>	Y	3	Image of two crayon sticks	C__ON	166				
000185	SPARKLING	1	2	down	<i>	Y	3	Image of a glass of sparkling water, with tiny carbonated bubbles visible in it	__ WATER	166				
000185	IOTA	1	3	down	small amount	Y	12			166				
000185	INCA	6	3	down	peru native	N	11			166				
000185	LW	1	4	down	left wing	Y	9			166				
000185	VIAL	4	4	down	lab container	N	13			166				
000185	T	9	4	down	transition	N	10			166				
000185	I	1	5	down	roman one	Y	9			166				
000185	MEMBER	3	5	down	group unit	N	10			166				
000185	COA	1	6	down	<i>	Y	3	Image of a winter coat	__T	166				
000185	ALTER	5	6	down	modify look	N	11			166				
000185	OUTAGE	1	7	down	power failure	Y	13			166				
000185	AA	8	7	down	Anti aircraft	N	13			166				
000185	NIECE	1	8	down	sister's daughter	Y	17			166				
000185	WRY	7	8	down	ironically funny	Y	16			166				
000186	DESSERT	2	1	across	<i>	Y	3	Image of a slice of cheesecake		167				
000186	WAIT	3	1	across	hold on	Y	7			167				
000186	EO	3	6	across	extra over	N	10			167				
000186	I	4	1	across	Dotted letter	Y	13			167				
000186	TOAST	4	3	across	crisp bread	N	11			167				
000186	NOUN	5	1	across	name word	Y	9			167				
000186	IE	5	6	across	That is	N	7			167				
000186	DR	6	1	across	medical title	Y	13			167				
000186	END	6	4	across	stop point	N	10			167				
000186	LAZ	7	1	across	<i>	Y	3	Image of a burning matchstick	AB__E	167				
000186	EEL	7	5	across	slippery fish	N	13			167				
000186	INDEX	8	1	across	pointer finger	Y	14			167				
000186	O	8	7	across	zero lookalike	N	14			167				
000186	NG	9	1	across	<i>	Y	3	Image of a clothes hanger	HA__ER	167				
000186	RUST	9	4	across	metal decay	N	11			167				
000186	GENESIS	10	1	across	first book	Y	10			167				
000186	DWINDLING	1	2	down	shrinking down	Y	14			167				
000186	EA	1	3	down	spr__dsheet	Y	11			167				
000186	ORANGE	4	3	down	sunset hue	N	10			167				
000186	SITU	1	4	down	Latin "On site"	Y	15			167				
000186	ZD	6	4	down	zip disk	N	8			167				
000186	N	9	4	down	Natural	N	7			167				
000186	STONE	1	5	down	<i>	Y	3	Image of the stonehenge	__HENGE	167				
000186	ERE	7	5	down	prior in poems	N	14			167				
000186	E	1	6	down	engine	Y	6			167				
000186	A	3	6	down	artificial	N	10			167				
000186	NEXUS	5	6	down	connection hub	N	14			167				
000186	RESIDE	1	7	down	stay at	Y	7			167				
000186	SI	8	7	down	spark ignition	N	14			167				
000186	TOTE	1	8	down	<i>	Y	3	Image of a tote bag with some art on it		167				
000186	LOTS	6	8	down	so many	Y	7			167				
000187	SEISMIC	2	1	across	shaky waves	Y	11			168				
000187	AV	3	1	across	Anti virus	Y	10			168				
000187	PAPA	3	4	across	dad's name	N	10			168				
000187	TAPER	4	1	across	get thinner	Y	11			168				
000187	B	4	7	across	bandwidth	N	9			168				
000187	I	5	1	across	Letter before J	Y	15			168				
000187	RATE	5	3	across	evaluate	N	8			168				
000187	SACK	6	1	across	<i>	Y	3	Image of a sack		168				
000187	TS	6	6	across	top secret	N	10			168				
000187	FT	7	1	across	feet	Y	4			168				
000187	INCH	7	4	across	ruler division	N	14			168				
000187	INANE	8	1	across	nonsensical	Y	11			168				
000187	E	8	7	across	exponent	N	8			168				
000187	E	9	1	across	emphasis	Y	8			168				
000187	AGREE	9	3	across	approve of	N	10			168				
000187	DRA	10	1	across	<i>	Y	3	Image of a drape curtains	__PE	168				
000187	DIP	10	5	across	<i>	Y	3	Image of a nacho being dipped in a being dipped into a small, round bowl of red sauce		168				
000187	SATISFIED	1	2	down	content with	Y	12			168				
000187	EVA	1	3	down	__ Longoria	Y	11			168				
000187	ATN	5	3	down	bo__eck shirt	N	13			168				
000187	R	9	3	down	rational	N	8			168				
000187	I	1	4	down	illuminate	Y	10			168				
000187	PRC	3	4	down	Pre rental car	N	14			168				
000187	AAA	7	4	down	all action air	N	14			168				
000187	SPEAKING	1	5	down	talking	Y	7			168				
000187	MART	1	6	down	shopping spot	Y	13			168				
000187	NERD	6	6	down	geeky person	N	12			168				
000187	IP	1	7	down	intellectual property	Y	21			168				
000187	ETC	4	7	down	et cetera	N	9			168				
000187	EI	8	7	down	east indies	N	11			168				
000187	CAB	1	8	down	<i>	Y	3	Image of a cab		168				
000187	SHEEP	5	8	down	<i>	Y	3	Image of a sheep		168				
000188	AMAZING	2	1	across	mind blowing	Y	12			169				
000188	DOCK	3	1	across	<i>	Y	3	Image of a ship dock		169				
000188	OA	3	6	across	old athen	N	9			169				
000188	MOU	4	1	across	Minutes of Use	Y	14			169				
000188	WOR	4	5	across	work over rig	N	13			169				
000188	IS	5	1	across	image studio	Y	12			169				
000188	SAK	5	4	across	name__e	N	7			169				
000188	RESET	6	1	across	start over	Y	10			169				
000188	C	6	7	across	chemical	N	8			169				
000188	A	7	1	across	article letter	Y	14			169				
000188	PATTY	7	3	across	burger part	N	11			169				
000188	BRAT	8	1	across	spoilt kid	Y	10			169				
000188	EC	8	6	across	extra credit	N	12			169				
000188	LATERAL	9	1	across	sideways	Y	8			169				
000188	EZ	10	1	across	engagement zone	Y	15			169				
000188	DUKE	10	4	across	fight it out	Y	12			169				
000188	ADMIRABLE	1	2	down	worthy of praise	Y	16			169				
000188	MOOSE	1	3	down	<i>	Y	3	Image of a moose		169				
000188	RAZ	7	3	down	read as zero	N	12			169				
000188	ACU	1	4	down	auto cycle union	Y	16			169				
000188	SPAT	5	4	down	minor quarrel	N	13			169				
000188	ZK	1	5	down	zero knowledge	Y	14			169				
000188	SEATED	4	5	down	in a chair	N	10			169				
000188	I	1	6	down	One's own pronoun	Y	17			169				
000188	WATT	3	6	down	power unit	N	10			169				
000188	RU	8	6	down	toothb__sh	N	10			169				
000188	NOOK	1	7	down	cozy corner	Y	11			169				
000188	TEAK	6	7	down	durable wood	N	12			169				
000188	GAR	1	8	down	<i>	Y	3	Image of a cigar	CI__	169				
000188	CYCLE	5	8	down	<i>	Y	3	Image of a tricycle	TRI__	169				
000189	TRAILER	2	1	across	Movie preview	Y	13			170				
000189	RINK	3	1	across	<i>	Y	3	Image of an ice rink		170				
000189	AO	3	6	across	among others	N	12			170				
000189	ELS	4	1	across	early life support	Y	18			170				
000189	PTS	4	5	across	Points	N	6			170				
000189	AE	5	1	across	adverse event	Y	13			170				
000189	FREE	5	4	across	Without charge	N	14			170				
000189	D	6	1	across	drastic	Y	7			170				
000189	LIAR	6	3	across	Truth twister	N	13			170				
000189	MADLY	7	1	across	with passion	Y	12			170				
000189	O	7	7	across	oscillation	N	11			170				
000189	IR	8	1	across	<i>	Y	3	Image of a chair	CHA__	170				
000189	LEAN	8	4	across	low in fat	N	10			170				
000189	LIBERAL	9	1	across	open minded	Y	11			170				
000189	LAST	10	1	across	final one	Y	9			170				
000189	RY	10	6	across	real year	Y	9			170				
000189	TREADMILL	1	2	down	<i>	Y	3	Image of a treadmill		170				
000189	RILE	1	3	down	annoy	Y	5			170				
000189	ARIA	6	3	down	opera solo	N	10			170				
000189	ANS	1	4	down	answer	Y	6			170				
000189	LD	5	4	down	low density	N	11			170				
000189	BS	8	4	down	base station	N	12			170				
000189	IK	1	5	down	motorb__e	Y	9			170				
000189	FILLET	4	5	down	sliced fish	N	11			170				
000189	L	1	6	down	License	Y	7			170				
000189	PRAYER	3	6	down	religious plea	N	14			170				
000189	EATER	1	7	down	food consumer	Y	13			170				
000189	AAR	7	7	down	at any rate	N	11			170				
000189	ROSE	1	8	down	<i>	Y	3	Image of a rose		170				
000189	ONLY	6	8	down	just one	Y	8			170				
000193	CUPCAKE	2	1	across	<i>	Y	3	Image of a cupcake		171				
000193	OVAL	3	1	across	<i>	Y	3	Image of an oval shape		171				
000193	OY	3	6	across	b__cott	N	7			171				
000193	M	4	1	across	Magistrate	Y	10			171				
000193	LOUSE	4	3	across	tiny parasite	N	13			171				
000193	BREW	5	1	across	ferment drink	Y	13			171				
000193	HD	5	6	across	help desk	N	9			171				
000193	AI	6	1	across	art interface	Y	13			171				
000193	NME	6	4	across	alig__nt	N	8			171				
000193	TCM	7	1	across	test control message	Y	20			171				
000193	ERA	7	5	across	long timeframe	N	14			171				
000193	AHEAD	8	1	across	before schedule	Y	15			171				
000193	N	8	7	across	neutral	N	7			171				
000193	NE	9	1	across	<i>	Y	3	Image of a compass with the needle pointing at the North-east direction		171				
000193	RIOT	9	4	across	Laugh __	N	8			171				
000193	TSUNAMI	10	1	across	coastal disaster	Y	16			171				
000193	COMBATANT	1	2	down	battle participant	Y	18			171				
000193	UV	1	3	down	ultra violet	Y	12			171				
000193	RICHES	4	3	down	great wealth	N	12			171				
000193	PALE	1	4	down	<i>	Y	3	Image of an art Palette	__TTE	171				
000193	ME	6	4	down	middle east	N	11			171				
000193	U	9	4	down	unison	N	6			171				
000193	CLOWN	1	5	down	<i>	Y	3	Image of a clown		171				
000193	ARN	7	5	down	valiant's son	N	13			171				
000193	A	1	6	down	agriculture	Y	11			171				
000193	U	3	6	down	unique	N	6			171				
000193	MEDIA	5	6	down	news sources	N	12			171				
000193	KOSHER	1	7	down	authentic	Y	9			171				
000193	OM	8	7	down	oh my	N	5			171				
000193	EYED	1	8	down	watched keenly	Y	14			171				
000193	ANTI	6	8	down	not in favor	Y	12			171				
000194	PROTECT	2	1	across	keep safe	Y	9			172				
000194	ROOK	3	1	across	<i>	Y	3	Image of the rook chess piece		172				
000194	LI	3	6	across	lithium	N	7			172				
000194	ADO	4	1	across	fuss	Y	4			172				
000194	SUE	4	5	across	file lawsuit	N	12			172				
000194	CE	5	1	across	<i>	Y	3	Image of a glass of juice	JUI__	172				
000194	TOE	5	4	across	foot digit	N	10			172				
000194	TOTAL	6	1	across	full quantity	Y	13			172				
000194	P	6	7	across	patriot	N	7			172				
000194	I	7	1	across	irregular	Y	9			172				
000194	SCOWL	7	3	across	angry frown	N	11			172				
000194	COAT	8	1	across	<i>	Y	3	Image of a coat		172				
000194	HA	8	6	across	__mburger	N	9			172				
000194	AFRICAN	9	1	across	from nigeria	Y	12			172				
000194	LF	10	1	across	low frequency	Y	13			172				
000194	COME	10	4	across	arrive	Y	6			172				
000194	PRACTICAL	1	2	down	realistic idea	Y	14			172				
000194	RODEO	1	3	down	bull-riding event	Y	17			172				
000194	OFF	7	3	down	not on	N	6			172				
000194	OOO	1	4	down	out of office	Y	13			172				
000194	TSAR	5	4	down	russian ruler	N	13			172				
000194	TK	1	5	down	tool kit	Y	8			172				
000194	TACTIC	4	5	down	smart approach	N	14			172				
000194	E	1	6	down	entangle	Y	8			172				
000194	SOLO	3	6	down	independent	N	11			172				
000194	CO	8	6	down	__mmunication	N	13			172				
000194	CLUE	1	7	down	puzzle hint	Y	11			172				
000194	WHAM	6	7	down	sudden crash	N	12			172				
000194	TIE	1	8	down	<i>	Y	3	Image of a necktie		172				
000194	PLANE	5	8	down	<i>	Y	3	Image of a paper plane		172				
000195	ILLNESS	2	1	across	disease state	Y	13			173				
000195	MODE	3	1	across	operating state	Y	15			173				
000195	HI	3	6	across	hello	N	5			173				
000195	MOS	4	1	across	<i>	Y	3	Image of a mosquito	__QUITO	173				
000195	FAR	4	5	across	distant	N	7			173				
000195	EK	5	1	across	economic key	Y	12			173				
000195	SAVE	5	4	across	store data	N	10			173				
000195	R	6	1	across	Ranger	Y	6			173				
000195	KITE	6	3	across	paper flyer	N	11			173				
000195	SOUTH	7	1	across	<i>	Y	3	Image of a compass, with needle  pointing south		173				
000195	T	7	7	across	tabular	N	7			173				
000195	IN	8	1	across	not out	Y	7			173				
000195	COCA	8	4	across	__-cola	N	7			173				
000195	OTTOMAN	9	1	across	<i>	Y	3	Image of an ottoman seat		173				
000195	NORM	10	1	across	usual standard	Y	14			173				
000195	WG	10	6	across	working group	Y	13			173				
000195	IMMERSION	1	2	down	captivation	Y	11			173				
000195	LOOK	1	3	down	see	Y	3			173				
000195	ONTO	6	3	down	aware of	N	8			173				
000195	LDS	1	4	down	<i>	Y	3	image of gold jewelery	go__mith	173				
000195	KU	5	4	down	keyboard unit	N	13			173				
000195	TR	8	4	down	__ustworthy	N	11			173				
000195	NE	1	5	down	<i>	Y	3	Image of some wine in a wineglass	WI__	173				
000195	SITCOM	4	5	down	funny tv show	N	13			173				
000195	E	1	6	down	epitome	Y	7			173				
000195	FATHOM	3	6	down	comprehend	N	10			173				
000195	SHAVE	1	7	down	<i>	Y	3	Image of a person shaving their beard		173				
000195	CAW	7	7	down	crow's sound	N	12			173				
000195	SIRE	1	8	down	father horse	Y	12			173				
000195	TANG	6	8	down	zesty flavor	Y	12			173				
000196	STUMBLE	2	1	across	lose balance	Y	12			174				
000196	TR	3	1	across	<i>	Y	3	Image of a straw	S__AW	174				
000196	BIOS	3	4	across	life stories	N	12			174				
000196	AUC	4	1	across	assets under custody	Y	20			174				
000196	DOS	4	5	across	day of show	N	11			174				
000196	BEAM	5	1	across	smile brightly	Y	14			174				
000196	PA	5	6	across	pascal	N	6			174				
000196	I	6	1	across	individual	Y	10			174				
000196	MAL	6	3	across	__ nutrition	N	12			174				
000196	Y	6	7	across	yearn	N	5			174				
000196	LAPTOP	7	1	across	<i>	Y	3	Image of a laptop		174				
000196	IL	8	1	across	index list	Y	10			174				
000196	HOOD	8	4	across	cloak part	N	10			174				
000196	ZUM	9	1	across	__ba	Y	4			174				
000196	MOO	9	5	across	barnyard noise	N	14			174				
000196	EMMY	10	1	across	<i>	Y	3	Image of the emmy award		174				
000196	LG	10	6	across	life's good	Y	11			174				
000196	STABILIZE	1	2	down	make steady	Y	11			174				
000196	TRUE	1	3	down	not false	Y	9			174				
000196	ALUM	6	3	down	former student	N	14			174				
000196	U	1	4	down	urban	Y	5			174				
000196	CAMP	3	4	down	summer program	N	14			174				
000196	MM	8	4	down	mass media	N	10			174				
000196	MB	1	5	down	megabyte	Y	8			174				
000196	MATH	4	5	down	number subject	N	14			174				
000196	Y	9	5	down	why	N	3			174				
000196	BID	1	6	down	auction offer	Y	13			174				
000196	LOOM	5	6	down	weaving tool	N	12			174				
000196	LOOP	1	7	down	belt holder	Y	11			174				
000196	POOL	6	7	down	swimming spot	N	13			174				
000196	ESSAY	1	8	down	english assignment	Y	18			174				
000196	DOG	7	8	down	<i>	Y	3	Image of a dog		174				
000198	ECSTASY	2	1	across	blissful state	Y	14			175				
000198	SOAK	3	1	across	absorb	Y	6			175				
000198	UA	3	6	across	user activity	N	13			175				
000198	TOL	4	1	across	tree of life	Y	12			175				
000198	AIM	4	5	across	target focus	N	12			175				
000198	A	5	1	across	additional	Y	10			175				
000198	MINT	5	3	across	mojito garnish	N	14			175				
000198	BLOND	6	1	across	golden locks	Y	12			175				
000198	L	6	7	across	prob_em	N	7			175				
000198	LINT	7	1	across	jacket fuzz	Y	11			175				
000198	WA	7	6	across	wide angle	N	10			175				
000198	IN	8	1	across	<i>	Y	3	Image of a robin bird	ROB__	175				
000198	EMIR	8	4	across	doha dignitary	N	14			175				
000198	SELLING	9	1	across	trading	Y	7			175				
000198	HRS	10	1	across	hours	Y	5			175				
000198	ODE	10	5	across	poem of praise	Y	14			175				
000198	ESTABLISH	1	2	down	set up firmly	Y	13			175				
000198	COO	1	3	down	pigeon's call	Y	13			175				
000198	LINER	5	3	down	cruise ship	N	11			175				
000198	SALMON	1	4	down	<i>	Y	3	Image of a salmon fish		175				
000198	LS	8	4	down	light speed	N	11			175				
000198	TK	1	5	down	talent keyhole	Y	14			175				
000198	INTEL	4	5	down	chip giant	N	10			175				
000198	A	1	6	down	access	Y	6			175				
000198	AND	3	6	down	&	N	1			175				
000198	MIO	7	6	down	O sole __	N	9			175				
000198	SUIT	1	7	down	<i>	Y	3	Image of a suit		175				
000198	WIND	6	7	down	moving air	N	10			175				
000198	YAM	1	8	down	<i>	Y	3	Image of a yam or sweet potato		175				
000198	LARGE	5	8	down	big in size	Y	11			175				
000200	STAGGER	2	1	across	Walk unsteadily	Y	15			176				
000200	PINT	3	1	across	<i>	Y	3	Image of a pint of beer		176				
000200	DO	3	6	across	__ re mi fa	N	11			176				
000200	EMT	4	1	across	Ambulance worker	Y	16			176				
000200	FDA	4	5	across	Food & drug ad.	N	15			176				
000200	CE	5	1	across	<i>	Y	3	Image of a glass of juice	JUI__	176				
000200	SLY	5	4	across	Fox-like	N	8			176				
000200	TROPE	6	1	across	Common theme	Y	12			176				
000200	S	6	7	across	Side	N	4			176				
000200	A	7	1	across	Adult	Y	5			176				
000200	GREAT	7	3	across	Grand	N	5			176				
000200	TILE	8	1	across	<i>	Y	3	Image of a tile		176				
000200	XO	8	6	across	Hugs & kisses	N	13			176				
000200	OCEANIC	9	1	across	maritime	Y	8			176				
000200	RI	10	1	across	A__ana Grande	Y	13			176				
000200	DESK	10	4	across	<i>	Y	3	Image of a desk		176				
000200	SPECTATOR	1	2	down	observer	Y	8			176				
000200	TIMER	1	3	down	<i>	Y	3	Image of a stopwatch		176				
000200	ICI	7	3	down	med__ne	N	7			176				
000200	ANT	1	4	down	<i>	Y	3	Image of an ant		176				
000200	OGLE	5	4	down	Stare at	N	8			176				
000200	GT	1	5	down	Gran turismo	Y	12			176				
000200	SPREAD	4	5	down	expand	N	6			176				
000200	G	1	6	down	One grand	Y	9			176				
000200	FLEE	3	6	down	Dash	N	4			176				
000200	NE	8	6	down	New England	N	11			176				
000200	EDDY	1	7	down	__ Murphy	Y	9			176				
000200	AXIS	6	7	down	Earth’s tilt	N	12			176				
000200	ROA	1	8	down	Return On Assets	Y	16			176				
000200	STOCK	5	8	down	Soup base	Y	9			176				
000201	AUDIBLE	2	1	across	Heard clearly	Y	13			177				
000201	PP	3	1	across	Peter pan	Y	9			177				
000201	MAID	3	4	across	Hotel employee	N	14			177				
000201	POS	4	1	across	Point of sale	Y	13			177				
000201	TFI	4	5	across	Thanks for Info	N	15			177				
000201	ONCE	5	1	across	One time	Y	8			177				
000201	TC	5	6	across	Take care	N	9			177				
000201	I	6	1	across	Inertia	Y	7			177				
000201	ADS	6	3	across	Commercials	N	11			177				
000201	T	6	7	across	Golf peg	N	8			177				
000201	NAMING	7	1	across	Giving a title	Y	14			177				
000201	TX	8	1	across	Texas	Y	5			177				
000201	TORT	8	4	across	__illa	N	6			177				
000201	ELK	9	1	across	<i>	Y	3	Image of an elk 		177				
000201	BAA	9	5	across	Sheep call	N	10			177				
000201	DENT	10	1	across	<i>	Y	3	Image of a car dent 		177				
000201	BB	10	6	across	Air Gun ammo	Y	12			177				
000201	APPOINTED	1	2	down	Given a role	Y	12			177				
000201	UPON	1	3	down	__ a time	Y	9			177				
000201	AXLE	6	3	down	Car shaft	N	9			177				
000201	D	1	4	down	data	Y	4			177				
000201	SCAM	3	4	down	Deception	N	9			177				
000201	KN	8	4	down	kilo newton	N	11			177				
000201	IM	1	5	down	Instant message	Y	15			177				
000201	EDIT	4	5	down	Revise text	N	11			177				
000201	T	9	5	down	Letter after S	N	14			177				
000201	BAT	1	6	down	<i>	Y	3	Image of a bat (animal) 		177				
000201	SNOB	5	6	down	Elitist	N	7			177				
000201	LIFT	1	7	down	<i>	Y	3	Image of an elevator 		177				
000201	GRAB	6	7	down	Take quickly	N	12			177				
000201	EDICT	1	8	down	<i>	Y	3	Image of a valedictorian (focus on graduation hat)	Val__orian 	177				
000201	TAB	7	8	down	es__lishment	Y	12			177				
000202	PHYSICS	2	1	across	<i>	Y	3	Image of physics concept like e=mc2		178				
000202	OURS	3	1	across	Possessive pronoun	Y	18			178				
000202	HW	3	6	across	homework	N	8			178				
000202	LL	4	1	across	<i>	Y	3	Image of a pillow 	Pi__ow	178				
000202	THAI	4	4	across	Bangkok native	N	14			178				
000202	LLC	5	1	across	Limited Liability Co.	Y	21			178				
000202	ELM	5	5	across	H__et	N	5			178				
000202	U	6	1	across	Urgent	Y	6			178				
000202	HARK	6	3	across	baby s__	N	8			178				
000202	TRADE	7	1	across	Exchange goods	Y	14			178				
000202	I	7	7	across	Roman one	N	9			178				
000202	AEROBIC	8	1	across	Cardio workout	Y	14			178				
000202	NL	9	1	across	National League	Y	15			178				
000202	BYTE	9	4	across	Computer unit	N	13			178				
000202	TYPE	10	1	across	<i>	Y	3	Image of hands typing		178				
000202	VD	10	6	across	Valentine’s Day	Y	15			178				
000202	POLLUTANT	1	2	down	contaminant	Y	11			178				
000202	HULL	1	3	down	Ship’s bottom	Y	13			178				
000202	RELY	6	3	down	Depend on	N	9			178				
000202	YR	1	4	down	Year	Y	4			178				
000202	CHAR	4	4	down	__acter	N	7			178				
000202	P	9	4	down	Parking	N	7			178				
000202	SST	1	5	down	Social studies	Y	14			178				
000202	ADOBE	5	5	down	Acrobat reader	N	14			178				
000202	I	1	6	down	Imaginary	Y	9			178				
000202	HEREBY	3	6	down	Thus	N	4			178				
000202	CHALK	1	7	down	<i>	Y	3	Image of a chalk piece near a blackboard		178				
000202	ITV	7	7	down	Ind. Television	N	15			178				
000202	SWIM	1	8	down	<i>	Y	3	Image of a person swimming		178				
000202	ICED	6	8	down	__ latte	Y	8			178				
000203	SHUTTLE	2	1	across	<i>	Y	3	Image of a space shuttle	Space __	179				
000203	AD	3	1	across	Anno Domini	Y	11			179				
000203	ROLE	3	4	across	Actor's part	N	12			179				
000203	FLAIR	4	1	across	Style	Y	5			179				
000203	W	4	7	across	Windows	N	7			179				
000203	E	5	1	across	East	Y	4			179				
000203	SAND	5	3	across	Hourglass fill	N	14			179				
000203	GRIN	6	1	across	<i>	Y	3	Image of a grinning face		179				
000203	OC	6	6	across	Orange county	N	13			179				
000203	UI	7	1	across	User interface	Y	14			179				
000203	GLEE	7	4	across	Joy	N	3			179				
000203	ANGLO	8	1	across	__ Saxon	Y	8			179				
000203	L	8	7	across	Roman fifty	N	11			179				
000203	R	9	1	across	Reef	Y	4			179				
000203	MERGE	9	3	across	Combine	N	7			179				
000203	DOA	10	1	across	Dead on arrival	Y	15			179				
000203	EBB	10	5	across	__ and flow	Y	11			179				
000203	SAFEGUARD	1	2	down	Security step	Y	13			179				
000203	HDL	1	3	down	Heavy duty log	Y	14			179				
000203	RIN	5	3	down	__se & repeat	N	13			179				
000203	O	9	3	down	Overt	N	5			179				
000203	U	1	4	down	Utility	Y	7			179				
000203	ASI	3	4	down	B__c	N	4			179				
000203	GMA	7	4	down	Gas metal arc	N	13			179				
000203	TRIANGLE	1	5	down	<i>	Y	3	Image of a triangle		179				
000203	TORN	1	6	down	<i>	Y	3	Image of a torn piece of paper		179				
000203	LORE	6	6	down	Folk__	N	6			179				
000203	LL	1	7	down	eyeba__	Y	7			179				
000203	DOE	4	7	down	John/jane __	N	12			179				
000203	GB	8	7	down	Great Britain	N	13			179				
000203	EEW	1	8	down	Disgusting	Y	10			179				
000203	CELEB	5	8	down	<i>	Y	3	Image of a celeb on a red carpet		179				
000204	BATTING	2	1	across	<i>	Y	3	Image of a baseball player hitting a ball		180				
000204	APEX	3	1	across	__ predator	Y	11			180				
000204	IU	3	6	across	Indiana Uni.	N	12			180				
000204	CEN	4	1	across	<i>	Y	3	Image of a cent symbol	__T	180				
000204	ACT	4	5	across	Play part	N	9			180				
000204	K	5	1	across	Thousand	Y	8			180				
000204	DUDE	5	3	across	Bro	N	3			180				
000204	WHOLE	6	1	across	__ foods	Y	8			180				
000204	D	6	7	across	Fourth letter	N	13			180				
000204	AUNT	7	1	across	Mom's sister	Y	12			180				
000204	SU	7	6	across	switch user	N	11			180				
000204	RM	8	1	across	Record mark	Y	11			180				
000204	RAIN	8	4	across	Precipitation	N	13			180				
000204	DISABLE	9	1	across	Make inactive	Y	13			180				
000204	SDF	10	1	across	Self defence force	Y	18			180				
